,name,github_id,pypi_id,conda_id,npm_id,dockerhub_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank,show,category,projectrank_placing,trending
10,DeePTB,deepmodeling/DeePTB,dptb,,,,https://github.com/deepmodeling/DeePTB,https://github.com/deepmodeling/DeePTB,LGPL-3.0,2023-07-11 03:19:42,2026-03-19 02:34:18.000000,2026-03-19 02:33:19,839,22.0,27.0,2.0,251.0,19.0,40.0,102,2025-05-07 14:02:40,2.2.0,,120.0,12.0,DeePTB: A deep learning package for tight-binding Hamiltonian with ab initio accuracy.,4.0,4.0,15.0,https://pypi.org/project/dptb,120.0,,,,,,,,,,15,True,others,2,-1.0
11,DP-GUI,deepmodeling/dpgui,dpgui,,,,https://github.com/deepmodeling/dpgui,https://github.com/deepmodeling/dpgui,LGPL-3.0,2021-07-21 18:48:23,2026-03-16 20:51:38.000000,2025-08-26 11:26:26,326,,5.0,5.0,554.0,,1.0,9,2024-11-17 07:05:49,1.0.1.post0,,73080.0,5.0,A web-based GUI for user inputs.,13.0,13.0,4.0,https://pypi.org/project/dpgui,73080.0,,,,,,,,,,15,True,others,2,
12,JAX-FEM,deepmodeling/jax-fem,jax-fem,,,,https://github.com/deepmodeling/jax-fem,https://github.com/deepmodeling/jax-fem,GPL-3.0,2023-10-02 15:20:54,2026-02-08 09:40:16.000000,2026-02-08 09:39:21,274,2.0,100.0,13.0,13.0,25.0,46.0,608,,,,553.0,,Differentiable Finite Element Method with JAX.,3.0,3.0,17.0,https://pypi.org/project/jax-fem,553.0,,,,,,,,,,14,True,others,2,
13,DMFF,deepmodeling/DMFF,,conda-forge/dmff,,,https://github.com/deepmodeling/DMFF,https://github.com/deepmodeling/DMFF,LGPL-3.0,2022-02-14 01:35:50,2026-01-15 00:09:26.000000,2025-08-06 00:16:18,438,,46.0,8.0,181.0,8.0,20.0,189,2023-11-09 14:32:37,1.0.0,,116.0,4.0,DMFF (Differentiable Molecular Force Field) is a Jax-based python package that provides a full differentiable..,,,17.0,,,https://anaconda.org/conda-forge/dmff,2025-04-22 14:58:55.028,3029.0,,,,,,,14,True,others,2,
14,APEX,deepmodeling/APEX,apex-flow,,,,https://github.com/deepmodeling/APEX,https://github.com/deepmodeling/APEX,LGPL-3.0,2023-04-20 06:13:42,2025-05-07 07:41:26.000000,2025-04-10 13:16:14,621,,27.0,6.0,89.0,1.0,9.0,42,2024-05-06 10:01:52,1.2.0,,145.0,4.0,APEX: Alloy Properties EXplorer using simulations.,4.0,4.0,7.0,https://pypi.org/project/apex-flow,145.0,,,,,,,,,,13,True,others,2,-1.0
15,rid-kit,deepmodeling/rid-kit,rid-kit,,,,https://github.com/deepmodeling/rid-kit,https://github.com/deepmodeling/rid-kit,LGPL-3.0,2021-02-02 02:44:00,2025-03-31 04:23:22.000000,2025-03-31 04:21:54,477,,25.0,3.0,21.0,2.0,3.0,52,2024-05-14 03:25:35,0.6.4,148.0,52.0,5.0,Reinforced dynamics.,2.0,2.0,14.0,https://pypi.org/project/rid-kit,50.0,,,,,,,,,,12,True,others,3,
16,GPUMD,deepmodeling/GPUMD,,,,,https://github.com/deepmodeling/GPUMD,https://github.com/deepmodeling/GPUMD,GPL-3.0,2024-06-18 05:40:21,2026-03-12 14:27:11.000000,2026-03-12 07:01:22,6462,350.0,,,,,,11,,,,,,Graphics Processing Units Molecular Dynamics.,,,57.0,,,,,,,,,,,,12,True,others,3,
17,deepmodeling_sphinx,deepmodeling/deepmodeling_sphinx,deepmodeling_sphinx,,,,https://github.com/deepmodeling/deepmodeling_sphinx,https://github.com/deepmodeling/deepmodeling_sphinx,LGPL-3.0,2022-03-04 00:19:06,2026-03-16 20:51:33.000000,2025-11-12 10:16:02,81,,6.0,4.0,75.0,,1.0,3,2025-11-12 10:16:41,0.3.2,,2333.0,26.0,Sphinx extension for DeepModeling projects.,,,8.0,https://pypi.org/project/deepmodeling_sphinx,2333.0,,,,,,,,,,12,True,others,3,
18,dpti,deepmodeling/dpti,dpti,,,,https://github.com/deepmodeling/dpti,https://github.com/deepmodeling/dpti,LGPL-3.0,2021-04-04 13:57:37,2026-03-16 20:54:09.000000,2025-03-15 19:50:12,432,,22.0,5.0,87.0,9.0,1.0,32,,,,22.0,,A Python Package to Automate Thermodynamic Integration Calculations for Free Energy.,2.0,2.0,17.0,https://pypi.org/project/dpti,22.0,,,,,,,,,,10,True,others,3,
19,fealpy,deepmodeling/fealpy,fealpy,,,,https://github.com/deepmodeling/fealpy,https://github.com/deepmodeling/fealpy,,2023-04-10 03:58:57,2025-05-09 01:36:48.000000,2025-04-28 09:12:41,9611,,2.0,,1.0,,,6,,,,1021.0,,Finite Element Analysis Library in Python.,,,69.0,https://pypi.org/project/fealpy,1021.0,,,,,,,,,,10,True,others,3,-1.0
20,DeePKS-kit,deepmodeling/deepks-kit,,,,,https://github.com/deepmodeling/deepks-kit,https://github.com/deepmodeling/deepks-kit,LGPL-3.0,2020-07-29 03:27:50,2025-04-28 21:22:59.000000,2025-04-28 21:22:58,385,,36.0,12.0,47.0,14.0,17.0,118,,,,,,a package for developing machine learning-based chemically accurate energy and density functional models.,,,7.0,,,,,,,,,,,,9,True,others,3,
21,AIS-Square,deepmodeling/AIS-Square,,,,,https://github.com/deepmodeling/AIS-Square,https://github.com/deepmodeling/AIS-Square,LGPL-3.0,2022-09-13 09:52:30,2026-03-19 01:53:30.000000,2026-03-19 01:53:30,1274,52.0,8.0,7.0,211.0,5.0,1.0,15,,,,,,,,,8.0,,,,,,,,,,,,9,True,others,3,
22,fpop,deepmodeling/fpop,fpop,,,,https://github.com/deepmodeling/fpop,https://github.com/deepmodeling/fpop,LGPL-3.0,2023-02-10 03:16:47,2024-07-01 09:11:36.000000,2024-07-01 09:11:36,42,,12.0,8.0,26.0,4.0,,3,,,,221.0,,,15.0,15.0,4.0,https://pypi.org/project/fpop,221.0,,,,,,,,,,9,True,others,3,
23,args,deepmodeling/args,,,@deepmodeling/args,,https://github.com/deepmodeling/args,https://github.com/deepmodeling/args,LGPL-3.0,2021-12-27 03:27:24,2026-03-02 16:37:07.000000,2025-12-15 15:39:22,88,,2.0,4.0,70.0,,,2,2025-03-06 02:44:56,0.1.1,,56.0,18.0,DeepModeling dargs arguments generation.,5.0,5.0,3.0,,,,,,https://www.npmjs.com/package/@deepmodeling/args,56.0,,,,,9,True,others,3,1.0
24,Blog,deepmodeling/blog,,,,,https://github.com/deepmodeling/blog,https://github.com/deepmodeling/blog,LGPL-3.0,2021-06-10 23:11:55,2026-02-04 02:53:54.000000,2026-02-04 02:53:53,389,8.0,9.0,5.0,342.0,,,3,,,,,,DeepModeling Blog.,,,11.0,,,,,,,,,,,,8,True,others,3,-1.0
25,community,deepmodeling/community,,,,,https://github.com/deepmodeling/community,https://github.com/deepmodeling/community,,2021-05-06 04:50:02,2025-12-25 02:14:41.000000,2025-12-25 02:14:41,179,6.0,24.0,9.0,56.0,,2.0,93,,,,,,DeepModeling community content.,,,20.0,,,,,,,,,,,,7,True,others,3,
26,Uni-Fold,deepmodeling/Uni-Fold,,,,dptechnology/unifold,https://github.com/deepmodeling/Uni-Fold,https://github.com/deepmodeling/Uni-Fold,Apache-2.0,2021-12-07 14:40:37,2024-04-11 02:15:21.000000,2022-08-18 15:27:32,29,,19.0,4.0,2.0,,1.0,93,,,,26.0,,,,,3.0,,,,,,,,https://hub.docker.com/r/dptechnology/unifold,2024-01-08 06:24:09.367953,,1359.0,7,True,others,3,
27,tutorials,deepmodeling/tutorials,,,,,https://github.com/deepmodeling/tutorials,https://github.com/deepmodeling/tutorials,,2022-03-07 06:19:19,2026-03-11 03:01:34.000000,2026-03-11 02:48:33,147,1.0,24.0,4.0,72.0,1.0,3.0,16,,,,,,Tutorials for DeepModeling projects.,,,12.0,,,,,,,,,,,,6,True,others,3,
28,tbplas,deepmodeling/tbplas,,,,,https://github.com/deepmodeling/tbplas,https://github.com/deepmodeling/tbplas,,2024-02-29 03:21:24,2024-04-11 02:16:51.000000,2024-01-17 13:25:05,662,,6.0,8.0,2.0,3.0,,15,2024-03-01 09:33:35,1.6,,,1.0,Repository of TBPLaS (tight-binding package for large-scale simulation).,,,10.0,,,,,,,,,,,,6,True,others,3,
29,docs,deepmodeling/docs,,,,,https://github.com/deepmodeling/docs,https://github.com/deepmodeling/docs,LGPL-3.0,2021-07-05 00:32:29,2024-10-28 21:42:38.000000,2024-10-28 21:42:38,28,,7.0,4.0,24.0,,,3,,,,,,The home page of DeepModeling documentation.,,,8.0,,,,,,,,,,,,6,True,others,3,
30,AI4Science101,deepmodeling/AI4Science101,,,,,https://github.com/deepmodeling/AI4Science101,https://github.com/deepmodeling/AI4Science101,,2022-06-19 02:26:48,2024-04-11 02:15:55.000000,2022-09-04 02:06:18,139,,16.0,8.0,29.0,,1.0,99,,,,,,AI for Science.,,,5.0,,,,,,,,,,,,5,True,others,3,
31,DeePDih,deepmodeling/DeePDih,,,,,https://github.com/deepmodeling/DeePDih,https://github.com/deepmodeling/DeePDih,MIT,2024-03-03 13:22:19,2025-08-05 23:30:28.000000,2025-08-05 23:30:28,63,,3.0,2.0,,,,6,2024-12-21 09:53:32,dpa-2-gfn2-xtb-tblite,7.0,0.0,1.0,Deep Potential driven molecular dihedral scan toolkit.,,,,,,,,,,,,,,,5,True,others,3,
32,ADMP,deepmodeling/ADMP,,,,,https://github.com/deepmodeling/ADMP,https://github.com/deepmodeling/ADMP,,2021-12-26 07:22:47,2024-04-11 02:15:25.000000,2022-02-15 02:13:59,120,,3.0,,6.0,,,3,,,,,,Automatic Differentiation Multipole Moment Molecular Forcefield.,,,7.0,,,,,,,,,,,,5,True,others,3,
33,DeepH-pack,deepmodeling/DeepH-pack,,,,,https://github.com/deepmodeling/DeepH-pack,https://github.com/deepmodeling/DeepH-pack,LGPL-3.0,2022-07-19 08:07:24,2024-04-11 02:16:01.000000,2023-12-28 12:48:09,56,,6.0,1.0,2.0,4.0,2.0,14,,,,,,Deep neural networks for density functional theory Hamiltonian.,,,6.0,,,,,,,,,,,,4,True,others,3,
34,tutorials-cn,deepmodeling/tutorials-cn,,,,,https://github.com/deepmodeling/tutorials-cn,https://github.com/deepmodeling/tutorials-cn,LGPL-2.1,2022-03-30 07:39:32,2024-04-11 02:15:41.000000,2022-12-29 11:58:55,9,,8.0,4.0,14.0,,,6,,,,,,,,,4.0,,,,,,,,,,,,4,True,others,3,
35,LibRI,deepmodeling/LibRI,,,,,https://github.com/deepmodeling/LibRI,https://github.com/deepmodeling/LibRI,GPL-3.0,2023-04-19 02:10:20,2025-02-18 05:21:27.000000,2025-01-10 16:30:29,127,,1.0,1.0,1.0,2.0,1.0,6,,,,,,,,,3.0,,,,,,,,,,,,2,True,others,3,
36,openfinite,deepmodeling/openfinite,,,,,https://github.com/deepmodeling/openfinite,https://github.com/deepmodeling/openfinite,LGPL-3.0,2021-10-10 08:56:48,2024-04-11 02:15:14.000000,2021-10-06 08:13:39,13,,2.0,,1.0,,,1,,,,,,,,,2.0,,,,,,,,,,,,1,True,others,3,
37,dflow-op-cutter,deepmodeling/dflow-op-cutter,,,,,https://github.com/deepmodeling/dflow-op-cutter,https://github.com/deepmodeling/dflow-op-cutter,,2022-06-24 01:31:42,2024-04-11 02:15:58.000000,2022-07-06 09:54:08,4,,2.0,3.0,1.0,,1.0,1,,,,,,,,,2.0,,,,,,,,,,,,-1,True,others,3,
